MLC Song Code,Primary Title,ISWC,Member Song IDs,Artists,Party Id,Party Name,Party IPI,Party Role,Collectible Share,Chain of Title Id,Chain of Title Parent Id
DC3HFX,DE JALISCO A GUANAJUATO,,,Los Dos De Tamaulipas | LOS DOS DE TAMAULIPAS,13650134,"ZAPATA, ROLANDO",01051027316,Composer/Author,,4,
DC3HFX,DE JALISCO A GUANAJUATO,,,Los Dos De Tamaulipas | LOS DOS DE TAMAULIPAS,13029145,"ZAPATA, ROLANDO",,Composer/Author,,5,
DC3HFX,DE JALISCO A GUANAJUATO,,,Los Dos De Tamaulipas | LOS DOS DE TAMAULIPAS,PA39UA,MELODIES OF AFINARTE,00807953316,Original Publisher,0.000,1,
DC3HFX,DE JALISCO A GUANAJUATO,,,Los Dos De Tamaulipas | LOS DOS DE TAMAULIPAS,P117Z9,MELODIES OF RIGOLETTO MUSIC PUBLISHING,01036461187,Administrator,100.000,2,1
EA3UWC,EL COMPA BRUNO,,,Los Dos De Tamaulipas | LOS DOS DE TAMAULIPAS,13650464,"ZAPATA, ORLANDO",01051026907,Composer/Author,,3,
EA3UWC,EL COMPA BRUNO,,,Los Dos De Tamaulipas | LOS DOS DE TAMAULIPAS,13029136,"ZAPATA, ORLANDO",,Composer/Author,,6,
EA3UWC,EL COMPA BRUNO,,,Los Dos De Tamaulipas | LOS DOS DE TAMAULIPAS,13650134,"ZAPATA, ROLANDO",01051027316,Composer/Author,,4,
EA3UWC,EL COMPA BRUNO,,,Los Dos De Tamaulipas | LOS DOS DE TAMAULIPAS,13029145,"ZAPATA, ROLANDO",,Composer/Author,,5,
EA3UWC,EL COMPA BRUNO,,,Los Dos De Tamaulipas | LOS DOS DE TAMAULIPAS,PA39UA,MELODIES OF AFINARTE,00807953316,Original Publisher,0.000,1,
EA3UWC,EL COMPA BRUNO,,,Los Dos De Tamaulipas | LOS DOS DE TAMAULIPAS,P117Z9,MELODIES OF RIGOLETTO MUSIC PUBLISHING,01036461187,Administrator,100.000,2,1
IG7J5N,ICE CREAM,,,LOS MISMOS DE LA M,15762886,"AISPURO, MANUEL ALEJANDRO LOPEZ",,Composer/Author,,4,
IG7J5N,ICE CREAM,,,LOS MISMOS DE LA M,15675854,"ZAZUETA, MIGUEL GUADALUPE MURILLO",01107107016,Composer/Author,,5,
IG7J5N,ICE CREAM,,,LOS MISMOS DE LA M,15762887,"MEDINA, OSCAR JOSUE ORTIZ",01084902650,Composer/Author,,3,
IG7J5N,ICE CREAM,,,LOS MISMOS DE LA M,P003TP,SONGS OF AFINARTE,00817874992,Original Publisher,0.000,1,
IG7J5N,ICE CREAM,,,LOS MISMOS DE LA M,P206D7,SONGS OF RIGOLETTO MUSIC PUBLISHING,01050464001,Administrator,100.000,2,1
PJ187B,PURA ADRENALINA,T3236655628,,LOS DOS DE TAMAULIPAS,13650464,"ZAPATA, ORLANDO",01051026907,Composer/Author,,4,
PJ187B,PURA ADRENALINA,T3236655628,,LOS DOS DE TAMAULIPAS,13650134,"ZAPATA, ROLANDO",01051027316,Composer/Author,,3,
PJ187B,PURA ADRENALINA,T3236655628,,LOS DOS DE TAMAULIPAS,PA39UA,MELODIES OF AFINARTE,00807953316,Original Publisher,0.000,1,
PJ187B,PURA ADRENALINA,T3236655628,,LOS DOS DE TAMAULIPAS,P117Z9,MELODIES OF RIGOLETTO MUSIC PUBLISHING,01036461187,Administrator,100.000,2,1
EA61U4,EL MISMO TONTO INFIEL,,,Latigo Norteno | LATIGO NORTENO,13029150,"MEDRANO, JOSE GUADALUPE",,Composer/Author,,3,
EA61U4,EL MISMO TONTO INFIEL,,,Latigo Norteno | LATIGO NORTENO,13744121,"MEDRANO, JOSE GUADALUPE SANCHEZ",00835985390,Composer/Author,,2,
EA61U4,EL MISMO TONTO INFIEL,,,Latigo Norteno | LATIGO NORTENO,PA39UA,MELODIES OF AFINARTE,00807953316,Original Publisher,0.000,1,2|3
EA61U4,EL MISMO TONTO INFIEL,,,Latigo Norteno | LATIGO NORTENO,P117Z9,MELODIES OF RIGOLETTO MUSIC PUBLISHING,01036461187,Administrator,100.000,4,1
SB9XMU,SI NO VAS A VOLER PARA QUEDARTE,,,Adriana Rios | ADRIANA RIOS,13029147,"ECHEVERRIA, ADRIANA ISABEL",,Composer/Author,,4,
SB9XMU,SI NO VAS A VOLER PARA QUEDARTE,,,Adriana Rios | ADRIANA RIOS,12983005,"RIOS, ADRIANA ISABEL I",00855462023,Composer/Author,,3,
SB9XMU,SI NO VAS A VOLER PARA QUEDARTE,,,Adriana Rios | ADRIANA RIOS,P003TP,SONGS OF AFINARTE,00817874992,Original Publisher,0.000,1,
SB9XMU,SI NO VAS A VOLER PARA QUEDARTE,,,Adriana Rios | ADRIANA RIOS,P077LY,RIGOLETTO MUSIC PUBLISHING,,Administrator,100.000,2,1
VB5WDY,VOY A BRINDAR POR MI RAZA,,,LOS HIJOS DE MANUEL | Los Hijos De Manuel,15038756,"AMARO, MANUEL",,Composer/Author,,3,
VB5WDY,VOY A BRINDAR POR MI RAZA,,,LOS HIJOS DE MANUEL | Los Hijos De Manuel,15038421,"AMARO, MANUEL MOLINA",01146719643,Composer/Author,,4,
VB5WDY,VOY A BRINDAR POR MI RAZA,,,LOS HIJOS DE MANUEL | Los Hijos De Manuel,P003TP,SONGS OF AFINARTE,00817874992,Original Publisher,0.000,1,
VB5WDY,VOY A BRINDAR POR MI RAZA,,,LOS HIJOS DE MANUEL | Los Hijos De Manuel,P206D7,SONGS OF RIGOLETTO MUSIC PUBLISHING,01050464001,Administrator,100.000,2,1
JC9HRV,JESUS ALFREDO EL MENOR,,,LATIGO NORTEO | Latigo Norteño,13029150,"MEDRANO, JOSE GUADALUPE",,Composer/Author,,3,
JC9HRV,JESUS ALFREDO EL MENOR,,,LATIGO NORTEO | Latigo Norteño,13744121,"MEDRANO, JOSE GUADALUPE SANCHEZ",00835985390,Composer/Author,,4,
JC9HRV,JESUS ALFREDO EL MENOR,,,LATIGO NORTEO | Latigo Norteño,PA39UA,MELODIES OF AFINARTE,00807953316,Original Publisher,0.000,1,
JC9HRV,JESUS ALFREDO EL MENOR,,,LATIGO NORTEO | Latigo Norteño,P077LY,RIGOLETTO MUSIC PUBLISHING,,Administrator,100.000,2,1
EA61KT,EL DE LOS GALLOS,,,Alemi Bustos | ALEMI BUSTOS,14623548,"HURTADO, ALEMI BUSTOS",01067193059,Composer/Author,,2,
EA61KT,EL DE LOS GALLOS,,,Alemi Bustos | ALEMI BUSTOS,13290198,"HURTADO, ALEMI",,Composer/Author,,3,
EA61KT,EL DE LOS GALLOS,,,Alemi Bustos | ALEMI BUSTOS,PA39UA,MELODIES OF AFINARTE,00807953316,Original Publisher,0.000,1,2|3
EA61KT,EL DE LOS GALLOS,,,Alemi Bustos | ALEMI BUSTOS,P117Z9,MELODIES OF RIGOLETTO MUSIC PUBLISHING,01036461187,Administrator,100.000,4,1
OD3BAQ,OJALA QUE QUERETE BASTARA,,,Adriana Rios | ADRIANA RIOS,13029147,"ECHEVERRIA, ADRIANA ISABEL",,Composer/Author,,4,
OD3BAQ,OJALA QUE QUERETE BASTARA,,,Adriana Rios | ADRIANA RIOS,12983005,"RIOS, ADRIANA ISABEL I",00855462023,Composer/Author,,3,
OD3BAQ,OJALA QUE QUERETE BASTARA,,,Adriana Rios | ADRIANA RIOS,P003TP,SONGS OF AFINARTE,00817874992,Original Publisher,0.000,1,
OD3BAQ,OJALA QUE QUERETE BASTARA,,,Adriana Rios | ADRIANA RIOS,P077LY,RIGOLETTO MUSIC PUBLISHING,,Administrator,100.000,2,1
EA63Q2,EL CAPITAN,,,Los Austeros De Durango | LOS AUSTEROS DE DURANGO,11899897,"GUZMAN SANCHEZ, JUAN LUIS",00831561647,Composer/Author,,2,
EA63Q2,EL CAPITAN,,,Los Austeros De Durango | LOS AUSTEROS DE DURANGO,8624101,"SANCHEZ, JUAN LUIS",,Composer/Author,,4,
EA63Q2,EL CAPITAN,,,Los Austeros De Durango | LOS AUSTEROS DE DURANGO,PA39UA,MELODIES OF AFINARTE,00807953316,Original Publisher,0.000,1,2
EA63Q2,EL CAPITAN,,,Los Austeros De Durango | LOS AUSTEROS DE DURANGO,P117Z9,MELODIES OF RIGOLETTO MUSIC PUBLISHING,01036461187,Administrator,100.000,3,1
LE7QD7,LA LABOR,,,AUSTEROS DE DURANGO | Austeros De Durango,11899897,"GUZMAN SANCHEZ, JUAN LUIS",00831561647,Composer/Author,,4,
LE7QD7,LA LABOR,,,AUSTEROS DE DURANGO | Austeros De Durango,8624101,"SANCHEZ, JUAN LUIS",,Composer/Author,,3,
LE7QD7,LA LABOR,,,AUSTEROS DE DURANGO | Austeros De Durango,PA39UA,MELODIES OF AFINARTE,00807953316,Original Publisher,0.000,1,
LE7QD7,LA LABOR,,,AUSTEROS DE DURANGO | Austeros De Durango,P077LY,RIGOLETTO MUSIC PUBLISHING,,Administrator,100.000,2,1
LE7P85,LA ESCALERA,,,Austeros De Durango | AUSTEROS DE DURANGO,11899897,"GUZMAN SANCHEZ, JUAN LUIS",00831561647,Composer/Author,,3,
LE7P85,LA ESCALERA,,,Austeros De Durango | AUSTEROS DE DURANGO,8624101,"SANCHEZ, JUAN LUIS",,Composer/Author,,4,
LE7P85,LA ESCALERA,,,Austeros De Durango | AUSTEROS DE DURANGO,PA39UA,MELODIES OF AFINARTE,00807953316,Original Publisher,0.000,1,
LE7P85,LA ESCALERA,,,Austeros De Durango | AUSTEROS DE DURANGO,P117Z9,MELODIES OF RIGOLETTO MUSIC PUBLISHING,01036461187,Administrator,100.000,2,1
SH4KE7,SOY CUKIN,,,NICOLAS GARCIA,13623625,"JR, NICOLAS",,Composer/Author,,3,
SH4KE7,SOY CUKIN,,,NICOLAS GARCIA,13830204,"GARCIA, NICOLAS JR",,Composer/Author,,4,
SH4KE7,SOY CUKIN,,,NICOLAS GARCIA,P003TP,SONGS OF AFINARTE,00817874992,Original Publisher,0.000,1,
SH4KE7,SOY CUKIN,,,NICOLAS GARCIA,P077LY,RIGOLETTO MUSIC PUBLISHING,,Administrator,100.000,2,1
MC303G,MAYOR,,,"ZAO LAR, D. OTHER | Zao Élar, D. Other",14538787,"ARREDONDO, ELEAZAR DE JESUS",,Composer/Author,,3,
MC303G,MAYOR,,,"ZAO LAR, D. OTHER | Zao Élar, D. Other",13042920,"ARREDONDO ZAMORA, ELEAZAR DE JESUS",01060670485,Composer/Author,,4,
MC303G,MAYOR,,,"ZAO LAR, D. OTHER | Zao Élar, D. Other",PA39UA,MELODIES OF AFINARTE,00807953316,Original Publisher,0.000,1,
MC303G,MAYOR,,,"ZAO LAR, D. OTHER | Zao Élar, D. Other",P117Z9,MELODIES OF RIGOLETTO MUSIC PUBLISHING,01036461187,Administrator,100.000,2,1
LE5ZQU,LA QUE SIGUE DE MI,,,ADRIANA RIOS | Adriana Rios,14538789,"ECHEVE, ADRIANA ISABEL",,Composer/Author,,3,
LE5ZQU,LA QUE SIGUE DE MI,,,ADRIANA RIOS | Adriana Rios,12983005,"RIOS, ADRIANA ISABEL I",00855462023,Composer/Author,,6,
LE5ZQU,LA QUE SIGUE DE MI,,,ADRIANA RIOS | Adriana Rios,9228719,"ZEGUER, ALEJANDRA",,Composer/Author,,4,
LE5ZQU,LA QUE SIGUE DE MI,,,ADRIANA RIOS | Adriana Rios,12645056,"PEREZ RODRIGUEZ, OFELIA ALEJANDRA",00725123668,Composer/Author,,5,
LE5ZQU,LA QUE SIGUE DE MI,,,ADRIANA RIOS | Adriana Rios,PA39UA,MELODIES OF AFINARTE,00807953316,Original Publisher,0.000,1,
LE5ZQU,LA QUE SIGUE DE MI,,,ADRIANA RIOS | Adriana Rios,P117Z9,MELODIES OF RIGOLETTO MUSIC PUBLISHING,01036461187,Administrator,100.000,2,1
YD0OG4,YO FUI CHAIDEZ VILLAREAL,,,LATIGO NORTEO | Latigo Norteño,13029150,"MEDRANO, JOSE GUADALUPE",,Composer/Author,,3,
YD0OG4,YO FUI CHAIDEZ VILLAREAL,,,LATIGO NORTEO | Latigo Norteño,13744121,"MEDRANO, JOSE GUADALUPE SANCHEZ",00835985390,Composer/Author,,4,
YD0OG4,YO FUI CHAIDEZ VILLAREAL,,,LATIGO NORTEO | Latigo Norteño,PA39UA,MELODIES OF AFINARTE,00807953316,Original Publisher,0.000,1,
YD0OG4,YO FUI CHAIDEZ VILLAREAL,,,LATIGO NORTEO | Latigo Norteño,P077LY,RIGOLETTO MUSIC PUBLISHING,,Administrator,100.000,2,1
LE5ZU1,LA ORDEN DE IVAN,,,Latigo Norteño | LATIGO NORTEO,13029150,"MEDRANO, JOSE GUADALUPE",,Composer/Author,,4,
LE5ZU1,LA ORDEN DE IVAN,,,Latigo Norteño | LATIGO NORTEO,13744121,"MEDRANO, JOSE GUADALUPE SANCHEZ",00835985390,Composer/Author,,3,
LE5ZU1,LA ORDEN DE IVAN,,,Latigo Norteño | LATIGO NORTEO,PA39UA,MELODIES OF AFINARTE,00807953316,Original Publisher,0.000,1,
LE5ZU1,LA ORDEN DE IVAN,,,Latigo Norteño | LATIGO NORTEO,P117Z9,MELODIES OF RIGOLETTO MUSIC PUBLISHING,01036461187,Administrator,100.000,2,1
EA4E85,EL EDDY O EL MAGO,,,Decision Efectiva | DECISION EFECTIVA,14412534,"CARO, RAFAEL",,Composer/Author,,4,
EA4E85,EL EDDY O EL MAGO,,,Decision Efectiva | DECISION EFECTIVA,14412533,"CARO, RAFAEL COBIAN",00823332955,Composer/Author,,3,
EA4E85,EL EDDY O EL MAGO,,,Decision Efectiva | DECISION EFECTIVA,P003TP,SONGS OF AFINARTE,00817874992,Original Publisher,0.000,1,
EA4E85,EL EDDY O EL MAGO,,,Decision Efectiva | DECISION EFECTIVA,P077LY,RIGOLETTO MUSIC PUBLISHING,,Administrator,100.000,2,1
EA68ZP,EL DE LA NORIA,,,LATIGO NORTENO | Latigo Norteno,13029150,"MEDRANO, JOSE GUADALUPE",,Composer/Author,,2,
EA68ZP,EL DE LA NORIA,,,LATIGO NORTENO | Latigo Norteno,13744121,"MEDRANO, JOSE GUADALUPE SANCHEZ",00835985390,Composer/Author,,3,
EA68ZP,EL DE LA NORIA,,,LATIGO NORTENO | Latigo Norteno,PA39UA,MELODIES OF AFINARTE,00807953316,Original Publisher,0.000,1,2|3
EA68ZP,EL DE LA NORIA,,,LATIGO NORTENO | Latigo Norteno,P117Z9,MELODIES OF RIGOLETTO MUSIC PUBLISHING,01036461187,Administrator,100.000,4,1
HB3TE2,H20T,,,Alemi Bustos | ALEMI BUSTOS,14623548,"HURTADO, ALEMI BUSTOS",01067193059,Composer/Author,,2,
HB3TE2,H20T,,,Alemi Bustos | ALEMI BUSTOS,13290198,"HURTADO, ALEMI",,Composer/Author,,3,
HB3TE2,H20T,,,Alemi Bustos | ALEMI BUSTOS,PA39UA,MELODIES OF AFINARTE,00807953316,Original Publisher,0.000,1,2|3
HB3TE2,H20T,,,Alemi Bustos | ALEMI BUSTOS,P117Z9,MELODIES OF RIGOLETTO MUSIC PUBLISHING,01036461187,Administrator,100.000,4,1
LF1B8K,LA FUGA DEL BANDA,,,LOS AUSTEROS DE DURANGO | Los Austeros De Durango,11899897,"GUZMAN SANCHEZ, JUAN LUIS",00831561647,Composer/Author,,4,
LF1B8K,LA FUGA DEL BANDA,,,LOS AUSTEROS DE DURANGO | Los Austeros De Durango,8624101,"SANCHEZ, JUAN LUIS",,Composer/Author,,3,
LF1B8K,LA FUGA DEL BANDA,,,LOS AUSTEROS DE DURANGO | Los Austeros De Durango,PA39UA,MELODIES OF AFINARTE,00807953316,Original Publisher,0.000,1,
LF1B8K,LA FUGA DEL BANDA,,,LOS AUSTEROS DE DURANGO | Los Austeros De Durango,P117Z9,MELODIES OF RIGOLETTO MUSIC PUBLISHING,01036461187,Administrator,100.000,2,1
VB49MI,VIENTO,,,Latigo Norteno | LATIGO NORTENO,13029150,"MEDRANO, JOSE GUADALUPE",,Composer/Author,,3,
VB49MI,VIENTO,,,Latigo Norteno | LATIGO NORTENO,13744121,"MEDRANO, JOSE GUADALUPE SANCHEZ",00835985390,Composer/Author,,2,
VB49MI,VIENTO,,,Latigo Norteno | LATIGO NORTENO,PA39UA,MELODIES OF AFINARTE,00807953316,Original Publisher,0.000,1,2|3
VB49MI,VIENTO,,,Latigo Norteno | LATIGO NORTENO,P117Z9,MELODIES OF RIGOLETTO MUSIC PUBLISHING,01036461187,Administrator,100.000,4,1
EA6817,EL DORMI,,,Decision Efectiva | DECISION EFECTIVA,14412534,"CARO, RAFAEL",,Composer/Author,,3,
EA6817,EL DORMI,,,Decision Efectiva | DECISION EFECTIVA,14412533,"CARO, RAFAEL COBIAN",00823332955,Composer/Author,,2,
EA6817,EL DORMI,,,Decision Efectiva | DECISION EFECTIVA,P003TP,SONGS OF AFINARTE,00817874992,Original Publisher,0.000,1,2|3
EA6817,EL DORMI,,,Decision Efectiva | DECISION EFECTIVA,P077LY,RIGOLETTO MUSIC PUBLISHING,,Administrator,100.000,4,1
YD71P3,YO SOY BUENA MUJER,,,Adriana Rios | ADRIANA RIOS,13029147,"ECHEVERRIA, ADRIANA ISABEL",,Composer/Author,,4,
YD71P3,YO SOY BUENA MUJER,,,Adriana Rios | ADRIANA RIOS,12983005,"RIOS, ADRIANA ISABEL I",00855462023,Composer/Author,,3,
YD71P3,YO SOY BUENA MUJER,,,Adriana Rios | ADRIANA RIOS,P003TP,SONGS OF AFINARTE,00817874992,Original Publisher,0.000,1,
YD71P3,YO SOY BUENA MUJER,,,Adriana Rios | ADRIANA RIOS,P077LY,RIGOLETTO MUSIC PUBLISHING,,Administrator,100.000,2,1
EA61LM,EL KELE,,,DECISION EFECTIVA | Decision Efectiva,14848688,"SALAZAR, JOHNY ADAIR",,Composer/Author,,2,
EA61LM,EL KELE,,,DECISION EFECTIVA | Decision Efectiva,14848696,"SALAZAR, JOHNY ADAIR VILLANUEVA",01117302210,Composer/Author,,3,
EA61LM,EL KELE,,,DECISION EFECTIVA | Decision Efectiva,P003TP,SONGS OF AFINARTE,00817874992,Original Publisher,0.000,1,2|3
EA61LM,EL KELE,,,DECISION EFECTIVA | Decision Efectiva,P206D7,SONGS OF RIGOLETTO MUSIC PUBLISHING,01050464001,Administrator,100.000,4,1
SB0G2T,SE PUEDE QUERER A DOS,,,LATIGO NORTENO | Latigo Norteno,13029150,"MEDRANO, JOSE GUADALUPE",,Composer/Author,,2,
SB0G2T,SE PUEDE QUERER A DOS,,,LATIGO NORTENO | Latigo Norteno,13744121,"MEDRANO, JOSE GUADALUPE SANCHEZ",00835985390,Composer/Author,,3,
SB0G2T,SE PUEDE QUERER A DOS,,,LATIGO NORTENO | Latigo Norteno,PA39UA,MELODIES OF AFINARTE,00807953316,Original Publisher,0.000,1,2|3
SB0G2T,SE PUEDE QUERER A DOS,,,LATIGO NORTENO | Latigo Norteno,P117Z9,MELODIES OF RIGOLETTO MUSIC PUBLISHING,01036461187,Administrator,100.000,4,1
SD2WT5,SI LO MIRAN SOLO,T3074946564,,EL FANTASMA,4055894,"GURROLA MARTINES, EDUARDO",00744621837,Composer/Author,,2,
SD2WT5,SI LO MIRAN SOLO,T3074946564,,EL FANTASMA,PL98MD,MUSIC OF AFINARTE,00817094629,Original Publisher,0.000,1,2
SD2WT5,SI LO MIRAN SOLO,T3074946564,,EL FANTASMA,P117Z9,MELODIES OF RIGOLETTO MUSIC PUBLISHING,01036461187,Administrator,100.000,3,1
EA32MT,EL COLOR DE LA SUERTE,,,"KANALES, LOS DOS DE TAMAULIPAS | Kanales, Los Dos De Tamaulipas",11898486,"HAROS, PEDRO",00675463414,Composer/Author,,2,
EA32MT,EL COLOR DE LA SUERTE,,,"KANALES, LOS DOS DE TAMAULIPAS | Kanales, Los Dos De Tamaulipas",P003TP,SONGS OF AFINARTE,00817874992,Original Publisher,0.000,1,2
EA32MT,EL COLOR DE LA SUERTE,,,"KANALES, LOS DOS DE TAMAULIPAS | Kanales, Los Dos De Tamaulipas",P206D7,SONGS OF RIGOLETTO MUSIC PUBLISHING,01050464001,Administrator,100.000,3,1
LF1Z3F,LOS VERSOS DE ARTURO,T3264248677,,El Bandolero Meno Sanchez | EL BANDOLERO MENO SANCHEZ,4055894,"GURROLA MARTINES, EDUARDO",00744621837,Composer/Author,,2,
LF1Z3F,LOS VERSOS DE ARTURO,T3264248677,,El Bandolero Meno Sanchez | EL BANDOLERO MENO SANCHEZ,PL98MD,MUSIC OF AFINARTE,00817094629,Original Publisher,0.000,1,2
LF1Z3F,LOS VERSOS DE ARTURO,T3264248677,,El Bandolero Meno Sanchez | EL BANDOLERO MENO SANCHEZ,P117Z9,MELODIES OF RIGOLETTO MUSIC PUBLISHING,01036461187,Administrator,100.000,3,1
CC9ZYW,CARGANDO LA CRUZ,T3264248688,,EL FANTASMA | El Fantasma,4441947,"MONTOYA, JESUS ANTONIO INZUNZA",00795830298,Composer/Author,,2,
CC9ZYW,CARGANDO LA CRUZ,T3264248688,,EL FANTASMA | El Fantasma,PL98MD,MUSIC OF AFINARTE,00817094629,Original Publisher,0.000,1,2
CC9ZYW,CARGANDO LA CRUZ,T3264248688,,EL FANTASMA | El Fantasma,P077LY,RIGOLETTO MUSIC PUBLISHING,,Administrator,100.000,3,1
EQ3MMV,EL CHANGARRO,T3280670619,,"ALEMI BUSTOS, INTELIGENCIA NORTEA | ALEMI BUSTOS - INTELIGENCIA NORTENA",4374996,"MIRANDA, ROBERTO RAMIREZ",00785871678,Composer/Author,,2,
EQ3MMV,EL CHANGARRO,T3280670619,,"ALEMI BUSTOS, INTELIGENCIA NORTEA | ALEMI BUSTOS - INTELIGENCIA NORTENA",PL98MD,MUSIC OF AFINARTE,00817094629,Original Publisher,0.000,1,2
EQ3MMV,EL CHANGARRO,T3280670619,,"ALEMI BUSTOS, INTELIGENCIA NORTEA | ALEMI BUSTOS - INTELIGENCIA NORTENA",P077LY,RIGOLETTO MUSIC PUBLISHING,,Administrator,100.000,3,1
QL1VDS,QUE QUIEN SOY YO,,,LOS HIJOS DE MANUEL,13830206,"PEREZ, VICTOR EDUARDO",,Composer/Author,,3,
QL1VDS,QUE QUIEN SOY YO,,,LOS HIJOS DE MANUEL,P003TP,SONGS OF AFINARTE,00817874992,Original Publisher,0.000,1,
QL1VDS,QUE QUIEN SOY YO,,,LOS HIJOS DE MANUEL,P206D7,SONGS OF RIGOLETTO MUSIC PUBLISHING,01050464001,Administrator,100.000,2,1
PM8JJ6,PARA MI MADRE,,,JR SALAZAR,13029150,"MEDRANO, JOSE GUADALUPE",,Composer/Author,,3,
PM8JJ6,PARA MI MADRE,,,JR SALAZAR,PA39UA,MELODIES OF AFINARTE,00807953316,Original Publisher,0.000,1,
PM8JJ6,PARA MI MADRE,,,JR SALAZAR,P117Z9,MELODIES OF RIGOLETTO MUSIC PUBLISHING,01036461187,Administrator,100.000,2,1
EQ3DS8,EL R,,,DECISION EFECTIVA,14412534,"CARO, RAFAEL",,Composer/Author,,3,
EQ3DS8,EL R,,,DECISION EFECTIVA,P003TP,SONGS OF AFINARTE,00817874992,Original Publisher,0.000,1,
EQ3DS8,EL R,,,DECISION EFECTIVA,P206D7,SONGS OF RIGOLETTO MUSIC PUBLISHING,01050464001,Administrator,100.000,2,1
LR5IF0,LAS BABYS,,,DIEGO DELA ROSCA,15718103,"LOPEZ, DIEGO ARMANDO",,Composer/Author,,3,
LR5IF0,LAS BABYS,,,DIEGO DELA ROSCA,PA39UA,MELODIES OF AFINARTE,00807953316,Original Publisher,0.000,1,
LR5IF0,LAS BABYS,,,DIEGO DELA ROSCA,P117Z9,MELODIES OF RIGOLETTO MUSIC PUBLISHING,01036461187,Administrator,100.000,2,1
YP1XHV,YO FUI FIDEL,,,GERARDO DIAZ Y SU GERARQUIA,11816030," BORJA, GERARDO ",,Composer/Author,,3,
YP1XHV,YO FUI FIDEL,,,GERARDO DIAZ Y SU GERARQUIA,PA39UA,MELODIES OF AFINARTE,00807953316,Original Publisher,0.000,1,
YP1XHV,YO FUI FIDEL,,,GERARDO DIAZ Y SU GERARQUIA,P117Z9,MELODIES OF RIGOLETTO MUSIC PUBLISHING,01036461187,Administrator,100.000,2,1
EQ3DWY,ESTRELLAS,,,MANUEL PENA,16312396,"CHAVIRA, EDUARDO",,Composer/Author,,5,
EQ3DWY,ESTRELLAS,,,MANUEL PENA,16312394,"MONTOYA, MANUEL GILBERTO",,Composer/Author,,6,
EQ3DWY,ESTRELLAS,,,MANUEL PENA,PA39UA,MELODIES OF AFINARTE,00807953316,Original Publisher,0.000,1,
EQ3DWY,ESTRELLAS,,,MANUEL PENA,P117Z9,MELODIES OF RIGOLETTO MUSIC PUBLISHING,01036461187,Administrator,50.000,2,1
EQ3DWY,ESTRELLAS,,,MANUEL PENA,P003TP,SONGS OF AFINARTE,00817874992,Original Publisher,0.000,3,
EQ3DWY,ESTRELLAS,,,MANUEL PENA,P206D7,SONGS OF RIGOLETTO MUSIC PUBLISHING,01050464001,Administrator,50.000,4,3
DQ5AEO,DICEN,,,LUIS MANUEL EL DORADO,15718107,"VILCHIS, LUIS MANUEL",,Composer/Author,,3,
DQ5AEO,DICEN,,,LUIS MANUEL EL DORADO,P003TP,SONGS OF AFINARTE,00817874992,Original Publisher,0.000,1,
DQ5AEO,DICEN,,,LUIS MANUEL EL DORADO,P206D7,SONGS OF RIGOLETTO MUSIC PUBLISHING,01050464001,Administrator,100.000,2,1
MV18K0,MI EXISTENCIA,,,"ALEMI BUSTOS, LOS MISMOS DE LA M",13290198,"HURTADO, ALEMI",,Composer/Author,,3,
MV18K0,MI EXISTENCIA,,,"ALEMI BUSTOS, LOS MISMOS DE LA M",PA39UA,MELODIES OF AFINARTE,00807953316,Original Publisher,0.000,1,
MV18K0,MI EXISTENCIA,,,"ALEMI BUSTOS, LOS MISMOS DE LA M",P117Z9,MELODIES OF RIGOLETTO MUSIC PUBLISHING,01036461187,Administrator,100.000,2,1
EQ3K07,EL MEZ,,,ALEMI BUSTOS,13290198,"HURTADO, ALEMI",,Composer/Author,,3,
EQ3K07,EL MEZ,,,ALEMI BUSTOS,PA39UA,MELODIES OF AFINARTE,00807953316,Original Publisher,0.000,1,
EQ3K07,EL MEZ,,,ALEMI BUSTOS,P117Z9,MELODIES OF RIGOLETTO MUSIC PUBLISHING,01036461187,Administrator,100.000,2,1
LR5PV7,LA MERCEDES,,,"LOS MISMOS DE LA M, DIEGO DELA ROSCA, SHOMPO 7TRECE",13029133,"GASTELUM, ANGEL RENE",,Composer/Author,,3,
LR5PV7,LA MERCEDES,,,"LOS MISMOS DE LA M, DIEGO DELA ROSCA, SHOMPO 7TRECE",16312401,"MORALES, JOSE ALFONSO",,Composer/Author,,4,
LR5PV7,LA MERCEDES,,,"LOS MISMOS DE LA M, DIEGO DELA ROSCA, SHOMPO 7TRECE",16312394,"MONTOYA, MANUEL GILBERTO",,Composer/Author,,5,
LR5PV7,LA MERCEDES,,,"LOS MISMOS DE LA M, DIEGO DELA ROSCA, SHOMPO 7TRECE",PA39UA,MELODIES OF AFINARTE,00807953316,Original Publisher,0.000,1,
LR5PV7,LA MERCEDES,,,"LOS MISMOS DE LA M, DIEGO DELA ROSCA, SHOMPO 7TRECE",P117Z9,MELODIES OF RIGOLETTO MUSIC PUBLISHING,01036461187,Administrator,66.670,2,1
S52YK0,SE VOLVIERON LOCOS,,,DIEGO DELA ROSCA,9198767,"RUBIO, HECTOR",,Composer/Author,,3,
S52YK0,SE VOLVIERON LOCOS,,,DIEGO DELA ROSCA,P003TP,SONGS OF AFINARTE,00817874992,Original Publisher,0.000,1,
